server cache hits, server cache misses, client cache hits, client cache misses, bandwith
152,54,281,206,4458509
153,54,281,207,4485941
153,55,281,208,4510263
153,55,281,208,4510263
153,55,281,208,4510263
153,55,283,208,4510263
155,55,283,210,4551913
157,55,283,212,4585632
157,55,283,212,4585632
157,55,283,212,4585632
157,55,283,212,4585632
157,55,283,212,4585632
157,56,284,213,4619993
157,58,284,215,4661102
157,58,284,215,4661102
157,58,284,215,4661102
157,58,284,215,4661102
157,58,287,215,4661102
157,58,287,215,4661102
157,58,287,215,4661102
157,58,287,215,4661102
157,58,287,215,4661102
157,58,287,215,4661102
159,58,287,217,4694821
160,58,288,218,4731946
160,58,290,218,4731946
162,58,290,220,4773596
162,58,290,220,4773596
162,58,290,220,4773596
162,58,290,220,4773596
162,58,290,220,4773596
163,58,291,221,4798777
164,58,292,222,4818814
165,58,292,223,4843216
166,58,293,224,4873386
168,58,293,226,4896972
169,58,294,227,4927142
169,58,296,227,4927142
169,58,298,227,4927142
171,58,298,229,4967816
171,59,298,230,4986631
171,59,298,230,4986631
171,59,298,230,4986631
172,59,299,231,5024732
172,59,299,231,5024732
172,59,299,231,5024732
174,59,299,233,5058451
174,60,300,234,5080165
176,60,300,236,5113884
176,60,302,236,5113884
176,60,304,236,5113884
176,60,306,236,5113884
176,60,308,236,5113884
176,60,310,236,5113884
176,60,312,236,5113884
176,60,314,236,5113884
176,60,316,236,5113884
176,60,318,236,5113884
176,60,320,236,5113884
176,60,322,236,5113884
176,60,324,236,5113884
176,60,326,236,5113884
176,60,328,236,5113884
176,60,330,236,5113884
176,60,332,236,5113884
176,60,334,236,5113884
176,60,336,236,5113884
176,60,338,236,5113884
176,60,340,236,5113884
176,60,342,236,5113884
177,60,343,237,5132671
178,60,343,238,5152163
178,60,345,238,5152163
178,60,346,238,5152163
178,60,346,238,5152163
178,60,348,238,5152163
178,60,350,238,5152163
179,60,351,239,5174881
179,60,353,239,5174881
179,60,355,239,5174881
179,60,357,239,5174881
179,60,359,239,5174881
179,60,361,239,5174881
179,60,363,239,5174881
179,60,365,239,5174881
179,60,367,239,5174881
180,60,368,240,5199283
182,60,368,242,5221619
182,60,368,242,5221619
182,60,368,242,5221619
182,60,368,242,5221619
182,60,368,242,5221619
182,60,368,242,5221619
182,60,368,242,5221619
182,60,368,242,5221619
182,60,370,242,5221619
183,60,370,243,5241111
183,60,370,243,5241111
183,60,370,243,5241111
183,60,370,243,5241111
183,60,370,243,5241111
183,60,370,243,5241111
183,60,370,243,5241111
184,60,371,244,5277562
185,60,371,245,5300375
185,60,371,245,5300375
185,60,371,245,5300375
185,60,371,245,5300375
185,60,371,245,5300375
185,60,371,245,5300375
185,60,371,245,5300375
185,60,373,245,5300375
185,60,373,245,5300375
186,60,374,246,5324697
186,61,374,247,5348919
187,61,375,248,5383876
187,61,377,248,5383876
188,61,378,249,5414166
188,62,379,250,5436823
188,62,381,250,5436823
188,62,381,250,5436823
188,62,381,250,5436823
188,62,381,250,5436823
188,62,383,250,5436823
188,62,385,250,5436823
188,62,387,250,5436823
188,62,389,250,5436823
188,62,391,250,5436823
188,62,393,250,5436823
188,62,395,250,5436823
188,62,397,250,5436823
188,62,399,250,5436823
188,62,401,250,5436823
188,62,403,250,5436823
189,62,404,251,5473948
189,62,406,251,5473948
189,62,408,251,5473948
189,62,410,251,5473948
189,62,412,251,5473948
189,62,414,251,5473948
189,62,416,251,5473948
189,62,418,251,5473948
189,62,420,251,5473948
189,62,422,251,5473948
189,62,424,251,5473948
189,62,426,251,5473948
189,62,428,251,5473948
189,62,430,251,5473948
189,62,432,251,5473948
189,62,434,251,5473948
189,62,436,251,5473948
189,62,438,251,5473948
189,62,440,251,5473948
189,62,442,251,5473948
189,62,444,251,5473948
189,62,446,251,5473948
189,62,448,251,5473948
189,62,450,251,5473948
189,62,451,251,5473948
189,62,453,251,5473948
189,62,455,251,5473948
189,62,457,251,5473948
189,62,457,251,5473948
191,62,457,253,5507667
192,62,457,254,5538731
193,62,457,255,5560698
193,62,457,255,5560698
193,62,457,255,5560698
194,62,458,256,5592373
195,62,458,257,5614100
196,62,459,258,5638422
196,63,459,259,5661792
197,63,460,260,5685565
198,63,460,261,5710367
198,63,460,261,5710367
198,63,460,261,5710367
198,63,460,261,5710367
200,63,460,263,5732703
201,63,461,264,5769306
202,63,461,265,5796003
202,63,461,265,5796003
202,63,461,265,5796003
202,63,461,265,5796003
204,63,461,267,5823874
204,64,461,268,5855198
204,64,461,268,5855198
204,64,461,268,5855198
204,64,461,268,5855198
204,64,461,268,5855198
204,64,461,268,5855198
205,64,462,269,5882280
206,64,462,270,5914951
206,64,462,270,5914951
206,64,462,270,5914951
206,64,462,270,5914951
206,64,462,270,5914951
208,64,462,272,5937287
209,64,462,273,5962304
209,64,462,273,5962304
209,64,462,273,5962304
209,64,462,273,5962304
209,64,462,273,5962304
209,64,462,273,5962304
209,64,462,273,5962304
209,64,462,273,5962304
210,64,463,274,5989386
211,64,463,275,6022057
211,64,463,275,6022057
211,64,463,275,6022057
211,64,465,275,6022057
211,64,465,275,6022057
211,64,465,275,6022057
211,64,465,275,6022057
213,64,465,277,6055776
213,64,467,277,6055776
213,64,469,277,6055776
213,64,471,277,6055776
213,64,473,277,6055776
213,64,475,277,6055776
213,64,477,277,6055776
213,64,479,277,6055776
213,64,481,277,6055776
213,64,483,277,6055776
213,64,485,277,6055776
213,64,487,277,6055776
213,64,489,277,6055776
214,64,490,278,6075268
214,64,490,278,6075268
214,64,490,278,6075268
216,64,490,280,6098854
217,64,490,281,6123256
217,64,492,281,6123256
217,64,492,281,6123256
218,64,493,282,6142043
219,64,493,283,6161535
219,64,493,283,6161535
219,64,493,283,6161535
219,64,493,283,6161535
221,64,493,285,6195254
222,64,494,286,6215291
224,64,494,288,6237627
226,64,494,290,6261213
227,64,494,291,6285615
228,64,495,292,6315785
230,64,495,294,6339371
231,64,496,295,6369541
233,64,496,297,6403260
234,64,496,298,6430692
235,64,497,299,6449479
235,64,499,299,6449479
237,64,499,301,6477350
238,64,499,302,6500719
240,64,499,304,6534438
242,64,499,306,6574590
243,64,499,307,6601287
243,64,499,307,6601287
244,64,500,308,6631457
246,64,500,310,6653793
247,64,500,311,6678810
247,64,500,311,6678810
249,64,500,313,6707540
249,65,500,314,6731739
249,66,500,315,6757516
250,66,501,316,6787686
251,66,502,317,6822083
252,66,502,318,6841826
252,66,504,318,6841826
252,66,504,318,6841826
252,66,504,318,6841826
252,66,506,318,6841826
252,66,506,318,6841826
252,66,506,318,6841826
252,66,506,318,6841826
252,66,506,318,6841826
252,66,508,318,6841826
252,67,509,319,6867040
252,67,509,319,6867040
252,67,511,319,6867040
252,67,511,319,6867040
252,67,511,319,6867040
253,67,512,320,6891539
254,67,512,321,6919609
254,67,512,321,6919609
254,67,512,321,6919609
255,67,513,322,6938396
256,67,514,323,6957888
256,67,516,323,6957888
256,67,518,323,6957888
256,67,518,323,6957888
256,67,520,323,6957888
256,67,522,323,6957888
256,67,522,323,6957888
256,67,524,323,6957888
256,67,526,323,6957888
256,67,528,323,6957888
256,67,530,323,6957888
256,67,532,323,6957888
256,67,534,323,6957888
256,67,536,323,6957888
256,67,538,323,6957888
256,67,538,323,6957888
256,67,538,323,6957888
256,67,538,323,6957888
256,67,538,323,6957888
256,67,538,323,6957888
256,67,540,323,6957888
257,67,541,324,6994339
258,67,541,325,7017152
259,67,542,326,7055253
259,69,542,328,7097050
260,69,543,329,7124132
260,69,545,329,7124132
260,69,546,329,7124132
260,69,546,329,7124132
260,69,546,329,7124132
260,69,546,329,7124132
260,69,546,329,7124132
260,69,548,329,7124132
260,69,550,329,7124132
262,69,550,331,7164284
264,69,550,333,7202230
265,69,550,334,7221973
266,69,551,335,7256930
267,69,551,336,7287220
269,69,551,338,7315268
270,69,551,339,7338175
270,69,553,339,7338175
270,69,555,339,7338175
270,69,557,339,7338175
271,69,558,340,7368345
272,69,558,341,7395777
273,69,558,342,7420098
273,69,558,342,7420098
273,69,558,342,7420098
273,69,558,342,7420098
273,69,558,342,7420098
274,69,559,343,7451162
274,70,559,344,7487338
275,70,560,345,7507375
276,70,560,346,7531777
277,70,561,347,7568380
277,70,563,347,7568380
277,70,565,347,7568380
278,70,566,348,7603337
279,70,567,349,7631815
279,70,569,349,7631815
279,70,571,349,7631815
279,70,573,349,7631815
279,70,575,349,7631815
279,70,577,349,7631815
280,70,578,350,7663490
281,70,578,351,7685217
281,70,578,351,7685217
281,70,580,351,7685217
282,70,581,352,7710398
282,71,581,353,7735902
283,71,581,354,7760935
284,71,581,355,7786711
284,71,583,355,7786711
284,71,583,355,7786711
284,71,583,355,7786711
284,72,584,356,7812087
284,72,586,356,7812087
284,72,588,356,7812087
284,73,589,357,7834617
284,73,589,357,7834617
284,73,591,357,7834617
284,73,591,357,7834617
284,73,591,357,7834617
286,73,591,359,7862665
287,73,591,360,7890735
287,73,591,360,7890735
288,73,592,361,7909522
289,73,592,362,7934539
289,73,592,362,7934539
290,73,593,363,7953326
290,73,595,363,7953326
290,73,595,363,7953326
291,73,596,364,7987723
292,73,597,365,8012222
292,73,599,365,8012222
293,73,599,366,8037476
294,73,600,367,8060383
294,73,602,367,8060383
294,73,604,367,8060383
294,73,606,367,8060383
294,73,606,367,8060383
294,73,606,367,8060383
295,73,607,368,8090553
295,73,609,368,8090553
295,73,611,368,8090553
295,73,613,368,8090553
295,73,615,368,8090553
295,73,617,368,8090553
297,73,617,370,8124272
298,73,618,371,8143059
299,73,618,372,8168076
299,73,618,372,8168076
299,73,618,372,8168076
299,73,618,372,8168076
300,73,619,373,8195508
301,73,619,374,8217475
301,73,619,374,8217475
301,73,619,374,8217475
301,73,619,374,8217475
301,73,619,374,8217475
301,73,619,374,8217475
301,73,621,374,8217475
301,73,623,374,8217475
302,73,624,375,8249150
302,73,624,375,8249150
302,73,624,375,8249150
302,73,624,375,8249150
302,73,626,375,8249150
302,73,628,375,8249150
302,73,630,375,8249150
302,73,632,375,8249150
302,73,634,375,8249150
302,73,634,375,8249150
304,73,634,377,8280131
305,73,634,378,8304452
306,73,635,379,8334622
306,73,637,379,8334622
306,73,639,379,8334622
307,73,640,380,8359121
308,73,640,381,8387599
308,73,640,381,8387599
310,73,640,383,8409935
311,73,640,384,8429427
311,73,640,384,8429427
311,73,640,384,8429427
311,73,640,384,8429427
312,73,641,385,8459597
312,73,643,385,8459597
312,73,645,385,8459597
312,73,647,385,8459597
312,73,649,385,8459597
312,73,651,385,8459597
312,73,653,385,8459597
312,73,655,385,8459597
312,73,657,385,8459597
312,73,659,385,8459597
312,73,661,385,8459597
312,73,663,385,8459597
312,73,665,385,8459597
312,73,667,385,8459597
312,73,669,385,8459597
312,73,671,385,8459597
312,73,673,385,8459597
312,73,675,385,8459597
312,73,677,385,8459597
312,73,679,385,8459597
312,73,681,385,8459597
312,73,683,385,8459597
313,73,684,386,8496200
314,73,684,387,8522897
314,73,684,387,8522897
314,73,686,387,8522897
314,73,688,387,8522897
314,73,690,387,8522897
314,73,692,387,8522897
314,73,694,387,8522897
315,73,694,388,8544448
315,74,695,389,8566163
315,74,698,389,8566163
316,74,699,390,8595837
316,74,699,390,8595837
318,74,699,392,8636511
318,74,699,392,8636511
318,74,699,392,8636511
319,74,700,393,8661692
320,74,700,394,8685890
322,74,700,396,8719609
322,74,702,396,8719609
322,74,704,396,8719609
322,74,706,396,8719609
322,74,708,396,8719609
324,74,708,398,8753328
325,74,709,399,8789931
326,74,709,400,8819605
326,74,709,400,8819605
327,74,710,401,8854562
328,74,710,402,8877254
330,74,710,404,8900840
331,74,710,405,8925242
332,74,711,406,8961845
333,74,711,407,8988542
333,74,711,407,8988542
333,74,711,407,8988542
333,74,711,407,8988542
335,74,711,409,9014809
335,74,713,409,9014809
335,74,715,409,9014809
335,74,717,409,9014809
335,74,719,409,9014809
335,74,721,409,9014809
335,74,723,409,9014809
335,74,725,409,9014809
336,74,726,410,9051934
337,74,727,411,9082104
338,74,728,412,9101596
338,74,730,412,9101596
338,74,732,412,9101596
338,74,734,412,9101596
338,74,736,412,9101596
338,74,738,412,9101596
339,74,739,413,9120383
339,74,741,413,9120383
339,74,743,413,9120383
339,74,745,413,9120383
339,74,747,413,9120383
339,74,749,413,9120383
339,74,751,413,9120383
339,74,753,413,9120383
339,74,755,413,9120383
339,74,757,413,9120383
339,74,758,413,9120383
339,74,760,413,9120383
339,74,762,413,9120383
339,74,763,413,9120383
339,74,763,413,9120383
339,74,763,413,9120383
341,74,763,415,9154549
342,74,764,416,9184719
342,74,766,416,9184719
342,74,768,416,9184719
342,74,770,416,9184719
342,74,772,416,9184719
342,74,774,416,9184719
342,74,776,416,9184719
342,74,778,416,9184719
342,74,780,416,9184719
342,74,782,416,9184719
342,74,784,416,9184719
342,74,786,416,9184719
342,74,788,416,9184719
342,74,790,416,9184719
342,74,792,416,9184719
342,74,794,416,9184719
342,74,796,416,9184719
342,74,798,416,9184719
342,74,800,416,9184719
342,74,802,416,9184719
342,74,804,416,9184719
342,74,806,416,9184719
342,74,808,416,9184719
342,74,810,416,9184719
344,74,810,418,9218438
346,74,810,420,9258590
347,74,810,421,9288264
347,74,810,421,9288264
348,74,811,422,9318881
350,74,811,424,9360531
352,74,811,426,9400683
353,74,811,427,9422234
355,74,811,429,9470645
356,74,812,430,9494418
357,74,812,431,9519220
357,75,813,432,9545390
358,75,814,433,9575560
359,75,815,434,9609912
361,75,815,436,9650586
362,75,815,437,9673304
362,75,815,437,9673304
362,75,815,437,9673304
362,75,815,437,9673304
363,75,816,438,9701374
365,75,816,440,9741526
366,75,816,441,9768223
366,75,816,441,9768223
366,75,816,441,9768223
366,75,816,441,9768223
367,75,817,442,9798393
369,75,817,444,9821979
370,75,817,445,9846381
370,75,817,445,9846381
370,75,817,445,9846381
371,75,818,446,9876551
373,75,818,448,9910717
374,75,818,449,9945114
374,75,818,449,9945114
374,75,818,449,9945114
374,75,818,449,9945114
374,75,818,449,9945114
375,75,819,450,9983215
375,75,819,450,9983215
375,75,819,450,9983215
375,75,819,450,9983215
375,75,819,450,9983215
375,75,819,450,9983215
375,75,821,450,9983215
375,75,821,450,9983215
377,75,821,452,10011263
378,75,821,453,10036517
379,75,821,454,10059424
379,75,821,454,10059424
380,75,822,455,10079461
382,75,822,457,10119613
383,75,823,458,10156738
383,76,823,459,10176005
385,76,823,461,10213951
385,77,823,462,10234505
385,77,823,462,10234505
385,77,823,462,10234505
386,77,824,463,10269462
386,78,824,464,10292596
386,78,824,464,10292596
388,78,824,466,10332748
389,78,825,467,10357070
390,78,825,468,10381644
392,78,825,470,10412275
392,78,825,470,10412275
393,78,826,471,10449400
394,78,826,472,10468666
396,78,826,474,10491002
396,78,826,474,10491002
396,78,828,474,10491002
398,78,828,476,10518873
399,78,828,477,10543094
400,78,828,478,10565750
400,78,828,478,10565750
400,78,828,478,10565750
400,78,828,478,10565750
401,78,829,479,10602875
402,78,829,480,10621689
402,78,829,480,10621689
402,78,829,480,10621689
402,78,831,480,10621689
402,78,833,480,10621689
402,78,833,480,10621689
402,78,835,480,10621689
402,78,837,480,10621689
402,78,839,480,10621689
402,78,841,480,10621689
402,78,843,480,10621689
402,78,845,480,10621689
402,78,847,480,10621689
402,78,849,480,10621689
402,78,851,480,10621689
404,78,851,482,10649011
405,78,851,483,10677489
405,78,851,483,10677489
405,78,853,483,10677489
406,78,854,484,10702291
406,78,854,484,10702291
406,78,854,484,10702291
406,78,854,484,10702291
406,78,856,484,10702291
406,78,856,484,10702291
406,78,856,484,10702291
406,78,856,484,10702291
406,78,856,484,10702291
408,78,856,486,10742443
409,78,857,487,10772613
409,78,859,487,10772613
410,78,859,488,10799310
410,78,861,488,10799310
410,78,863,488,10799310
410,78,865,488,10799310
410,78,867,488,10799310
410,78,869,488,10799310
410,78,871,488,10799310
410,78,873,488,10799310
410,78,875,488,10799310
410,78,877,488,10799310
410,78,879,488,10799310
410,78,881,488,10799310
411,78,882,489,10823632
411,79,882,490,10849785
411,80,882,491,10868910
413,80,882,493,10909062
413,80,884,493,10909062
413,80,886,493,10909062
413,80,888,493,10909062
413,80,890,493,10909062
414,80,891,494,10934243
415,80,891,495,10958441
415,80,891,495,10958441
415,80,891,495,10958441
415,80,891,495,10958441
417,80,891,497,10982027
418,80,891,498,11006429
419,80,892,499,11044530
419,80,894,499,11044530
419,80,896,499,11044530
419,80,896,499,11044530
419,80,896,499,11044530
419,80,896,499,11044530
419,80,896,499,11044530
421,80,896,501,11086180
422,81,896,503,11121741
422,81,898,503,11121741
422,81,900,503,11121741
422,81,902,503,11121741
422,81,904,503,11121741
422,81,906,503,11121741
422,81,908,503,11121741
423,81,909,504,11156698
424,81,910,505,11191050
425,81,911,506,11215549
425,81,913,506,11215549
425,81,915,506,11215549
425,81,917,506,11215549
425,81,919,506,11215549
425,81,921,506,11215549
425,81,923,506,11215549
425,81,925,506,11215549
425,81,927,506,11215549
425,81,929,506,11215549
425,81,931,506,11215549
426,81,932,507,11245719
427,81,932,508,11267432
428,81,933,509,11292645
428,81,933,509,11292645
428,81,935,509,11292645
428,81,937,509,11292645
428,81,939,509,11292645
428,81,941,509,11292645
428,81,943,509,11292645
428,81,945,509,11292645
428,81,947,509,11292645
428,81,949,509,11292645
428,81,951,509,11292645
428,81,953,509,11292645
428,81,955,509,11292645
428,81,957,509,11292645
428,81,959,509,11292645
428,81,959,509,11292645
428,81,961,509,11292645
