server cache hits, server cache misses, client cache hits, client cache misses, bandwith
201,69,436,270,6977166
202,69,436,271,6998566
203,69,436,272,7014250
203,69,436,272,7014250
204,69,437,273,7035301
205,69,437,274,7059581
205,69,437,274,7059581
205,69,437,274,7059581
207,69,437,276,7117594
208,69,437,277,7149011
208,69,440,277,7149011
209,69,440,278,7163693
213,69,440,282,7267805
213,69,444,282,7267805
213,69,448,282,7267805
213,69,452,282,7267805
213,69,456,282,7267805
213,69,460,282,7267805
213,69,464,282,7267805
213,69,468,282,7267805
213,69,472,282,7267805
213,69,476,282,7267805
213,69,480,282,7267805
213,69,484,282,7267805
213,69,488,282,7267805
213,69,491,282,7267805
213,69,494,282,7267805
213,69,498,282,7267805
213,69,502,282,7267805
213,69,506,282,7267805
213,69,510,282,7267805
213,69,514,282,7267805
213,69,518,282,7267805
213,69,522,282,7267805
214,69,523,283,7304078
215,69,523,284,7308878
215,69,525,284,7308878
215,69,525,284,7308878
215,69,527,284,7308878
215,69,529,284,7308878
218,69,530,287,7377002
218,69,534,287,7377002
218,69,538,287,7377002
218,69,542,287,7377002
218,69,546,287,7377002
218,69,550,287,7377002
218,69,554,287,7377002
218,69,558,287,7377002
218,69,562,287,7377002
220,69,564,289,7413805
222,69,564,291,7486381
222,70,564,292,7491738
222,70,564,292,7491738
222,70,564,292,7491738
222,70,564,292,7491738
222,70,564,292,7491738
222,70,564,292,7491738
222,70,564,292,7491738
223,70,566,293,7496538
224,70,566,294,7513389
224,70,566,294,7513389
224,70,566,294,7513389
224,70,566,294,7513389
224,70,566,294,7513389
224,70,566,294,7513389
225,70,567,295,7546882
226,70,567,296,7567291
227,70,567,297,7590957
227,70,567,297,7590957
227,70,567,297,7590957
227,70,567,297,7590957
227,70,567,297,7590957
227,70,567,297,7590957
227,70,571,297,7590957
227,70,571,297,7590957
228,70,572,298,7617843
228,71,572,299,7634200
229,71,573,300,7666400
229,71,576,300,7666400
229,71,578,300,7666400
229,72,581,301,7687434
229,72,583,301,7687434
229,73,583,302,7713764
229,73,583,302,7713764
229,73,583,302,7713764
229,73,583,302,7713764
229,73,587,302,7713764
229,73,591,302,7713764
229,73,595,302,7713764
229,73,599,302,7713764
229,73,603,302,7713764
229,73,607,302,7713764
229,73,611,302,7713764
229,73,615,302,7713764
229,73,618,302,7713764
229,73,621,302,7713764
229,73,624,302,7713764
229,73,626,302,7713764
229,73,630,302,7713764
229,73,634,302,7713764
229,73,638,302,7713764
229,73,642,302,7713764
229,73,646,302,7713764
229,73,650,302,7713764
229,73,652,302,7713764
229,73,653,302,7713764
230,73,656,303,7730615
230,73,660,303,7730615
230,73,664,303,7730615
230,73,668,303,7730615
230,73,672,303,7730615
230,73,675,303,7730615
230,73,677,303,7730615
230,73,681,303,7730615
230,73,685,303,7730615
230,73,689,303,7730615
230,73,693,303,7730615
230,73,697,303,7730615
230,73,701,303,7730615
230,73,705,303,7730615
230,73,708,303,7730615
230,73,710,303,7730615
230,73,711,303,7730615
230,73,715,303,7730615
230,73,719,303,7730615
230,73,722,303,7730615
230,73,723,303,7730615
232,73,723,305,7788628
233,73,723,306,7798136
233,73,723,306,7798136
234,73,724,307,7833020
235,73,725,308,7868327
235,74,725,309,7876485
235,75,725,310,7888900
236,75,726,311,7918426
237,75,726,312,7925114
237,75,726,312,7925114
237,75,726,312,7925114
237,75,726,312,7925114
239,75,726,314,7997690
240,75,726,315,8002490
241,75,727,316,8025518
242,75,727,317,8043704
243,75,727,318,8058971
243,75,727,318,8058971
243,75,727,318,8058971
245,75,727,320,8122160
246,75,727,321,8137919
246,75,727,321,8137919
246,75,727,321,8137919
246,75,727,321,8137919
246,75,727,321,8137919
246,75,727,321,8137919
247,75,728,322,8171759
247,75,728,322,8171759
247,75,728,322,8171759
247,75,728,322,8171759
247,75,728,322,8171759
249,75,728,324,8244335
249,75,728,324,8244335
249,75,728,324,8244335
249,75,728,324,8244335
249,75,728,324,8244335
249,75,728,324,8244335
249,75,728,324,8244335
249,75,728,324,8244335
249,75,728,324,8244335
250,75,729,325,8278175
250,75,729,325,8278175
250,75,729,325,8278175
250,75,731,325,8278175
250,75,731,325,8278175
250,75,731,325,8278175
250,75,731,325,8278175
254,75,731,329,8382287
254,75,735,329,8382287
254,75,739,329,8382287
254,75,743,329,8382287
254,75,747,329,8382287
254,75,750,329,8382287
254,75,753,329,8382287
254,75,756,329,8382287
254,75,759,329,8382287
254,75,762,329,8382287
254,75,765,329,8382287
254,75,768,329,8382287
254,75,770,329,8382287
256,75,771,331,8423360
257,75,771,332,8440211
257,75,771,332,8440211
259,75,771,334,8500311
260,75,771,335,8523741
261,75,774,336,8537114
261,75,774,336,8537114
262,75,775,337,8573387
263,75,775,338,8578187
264,75,775,339,8595038
264,75,775,339,8595038
264,75,775,339,8595038
266,75,775,341,8653051
267,75,775,342,8684468
268,75,776,343,8708265
270,75,776,345,8780841
272,75,776,347,8840941
273,75,776,348,8864371
274,75,777,349,8886081
275,75,777,350,8917498
277,75,777,352,8977598
278,75,778,353,8999308
280,75,778,355,9057321
281,75,778,356,9091775
282,75,779,357,9128048
282,75,781,357,9128048
284,75,781,359,9199658
285,75,781,360,9207815
286,75,781,361,9220229
289,75,781,364,9309659
291,75,781,366,9368990
292,75,781,367,9387176
293,75,781,368,9402443
294,75,782,369,9424153
295,75,782,370,9455570
297,75,782,372,9528146
297,75,782,372,9528146
299,75,782,374,9586259
299,76,782,375,9621826
300,76,783,376,9643536
301,76,783,377,9674953
302,76,784,378,9709524
302,76,786,378,9709524
302,76,786,378,9709524
302,76,786,378,9709524
302,76,788,378,9709524
302,76,788,378,9709524
302,76,788,378,9709524
302,76,788,378,9709524
302,76,788,378,9709524
302,76,790,378,9709524
302,76,793,378,9709524
303,76,793,379,9724206
303,76,797,379,9724206
303,76,797,379,9724206
303,76,797,379,9724206
304,76,798,380,9759262
305,76,798,381,9764872
305,76,798,381,9764872
306,76,799,382,9801145
307,76,799,383,9805945
308,76,802,384,9822796
308,76,805,384,9822796
308,76,809,384,9822796
308,76,809,384,9822796
308,76,813,384,9822796
308,76,817,384,9822796
308,76,817,384,9822796
308,76,821,384,9822796
308,76,825,384,9822796
308,76,829,384,9822796
308,76,833,384,9822796
308,76,837,384,9822796
308,76,841,384,9822796
308,76,845,384,9822796
308,76,849,384,9822796
308,76,849,384,9822796
308,76,849,384,9822796
308,76,849,384,9822796
308,76,849,384,9822796
308,76,849,384,9822796
308,76,851,384,9822796
309,76,852,385,9856289
310,76,852,386,9876698
311,76,853,387,9897749
311,77,855,388,9923857
311,77,857,388,9923857
311,77,858,388,9923857
311,77,858,388,9923857
311,77,858,388,9923857
311,77,858,388,9923857
311,77,858,388,9923857
311,77,861,388,9923857
311,77,864,388,9923857
313,77,864,390,9983188
314,77,864,391,10001374
316,77,864,393,10072248
317,77,865,394,10104448
319,77,865,396,10172371
319,78,865,397,10182312
319,78,868,397,10182312
319,78,870,397,10182312
319,78,872,397,10182312
320,78,873,398,10204022
321,78,873,399,10238476
322,78,873,400,10261106
322,78,873,400,10261106
322,78,873,400,10261106
322,78,873,400,10261106
322,79,875,401,10289880
323,79,876,402,10313677
324,79,876,403,10337107
325,79,877,404,10360135
326,79,877,405,10379245
327,79,877,406,10403533
327,79,880,406,10403533
327,79,882,406,10403533
328,79,883,407,10435733
328,79,885,407,10435733
328,79,889,407,10435733
328,79,893,407,10435733
328,79,897,407,10435733
328,79,900,407,10435733
328,79,903,407,10435733
329,79,904,408,10470617
329,79,904,408,10470617
329,79,906,408,10470617
330,79,907,409,10492427
331,79,907,410,10512460
332,79,907,411,10541094
332,79,909,411,10541094
332,79,909,411,10541094
332,79,909,411,10541094
332,80,911,412,10556520
332,80,914,412,10556520
332,80,916,412,10556520
332,80,920,412,10556520
332,80,920,412,10556520
332,80,922,412,10556520
332,80,922,412,10556520
332,80,922,412,10556520
334,80,922,414,10627879
334,81,922,415,10631572
334,82,922,416,10636851
335,82,923,417,10673124
335,82,923,417,10673124
335,82,923,417,10673124
336,82,924,418,10709397
337,82,924,419,10714197
337,82,928,419,10714197
337,82,928,419,10714197
338,82,929,420,10748768
339,82,930,421,10783824
340,82,931,422,10815444
341,82,933,423,10856160
341,82,936,423,10856160
341,82,939,423,10856160
341,82,942,423,10856160
341,82,942,423,10856160
341,82,942,423,10856160
343,82,943,425,10909287
343,82,946,425,10909287
343,82,948,425,10909287
343,82,949,425,10909287
343,82,951,425,10909287
343,82,952,425,10909287
343,82,955,425,10909287
343,82,958,425,10909287
345,82,958,427,10967300
346,82,959,428,11003573
346,82,959,428,11003573
346,82,959,428,11003573
346,82,959,428,11003573
347,82,961,429,11038027
348,82,961,430,11060657
348,82,961,430,11060657
348,82,961,430,11060657
348,82,961,430,11060657
348,82,961,430,11060657
348,82,965,430,11060657
348,82,969,430,11060657
349,82,970,431,11095541
349,82,970,431,11095541
349,82,970,431,11095541
349,82,970,431,11095541
349,82,972,431,11095541
349,82,974,431,11095541
349,82,976,431,11095541
351,82,978,433,11141640
351,82,982,433,11141640
351,82,982,433,11141640
354,82,982,436,11234107
354,82,984,436,11234107
355,82,987,437,11256737
355,82,991,437,11256737
356,82,992,438,11288357
356,83,992,439,11297691
358,83,992,441,11370267
359,83,992,442,11375067
360,83,992,443,11391918
360,83,992,443,11391918
360,83,992,443,11391918
361,83,993,444,11413628
362,83,993,445,11445045
362,83,997,445,11445045
362,83,1001,445,11445045
362,83,1005,445,11445045
362,83,1009,445,11445045
362,83,1013,445,11445045
362,83,1017,445,11445045
362,83,1021,445,11445045
362,83,1025,445,11445045
362,83,1029,445,11445045
362,83,1033,445,11445045
362,83,1037,445,11445045
362,83,1041,445,11445045
362,83,1045,445,11445045
362,83,1049,445,11445045
362,83,1052,445,11445045
362,83,1056,445,11445045
362,83,1060,445,11445045
362,83,1064,445,11445045
362,83,1068,445,11445045
362,83,1072,445,11445045
362,83,1076,445,11445045
363,83,1077,446,11468073
364,83,1077,447,11486259
365,83,1077,448,11501526
365,83,1081,448,11501526
365,83,1085,448,11501526
365,83,1088,448,11501526
365,83,1091,448,11501526
365,83,1093,448,11501526
366,83,1093,449,11517140
367,83,1093,450,11545617
367,83,1097,450,11545617
367,83,1099,450,11545617
367,83,1099,450,11545617
369,83,1099,452,11602897
370,83,1099,453,11624297
371,83,1099,454,11639981
371,83,1099,454,11639981
372,83,1100,455,11661791
373,83,1100,456,11697349
375,83,1100,458,11755362
376,83,1100,459,11786779
376,83,1102,459,11786779
376,83,1105,459,11786779
376,83,1106,459,11786779
376,83,1109,459,11786779
376,83,1113,459,11786779
378,83,1113,461,11844792
379,83,1113,462,11876209
380,83,1114,463,11899237
381,83,1114,464,11907491
382,83,1115,465,11939691
383,83,1115,466,11974684
385,83,1115,468,12034784
386,83,1115,469,12058214
387,83,1116,470,12081242
388,83,1116,471,12099428
389,83,1116,472,12114695
389,83,1116,472,12114695
389,83,1116,472,12114695
393,83,1116,476,12219122
393,83,1120,476,12219122
393,83,1124,476,12219122
393,83,1128,476,12219122
393,83,1132,476,12219122
393,83,1135,476,12219122
393,83,1138,476,12219122
393,83,1141,476,12219122
393,83,1143,476,12219122
395,83,1144,478,12272249
398,83,1145,481,12330173
398,83,1149,481,12330173
398,83,1153,481,12330173
398,83,1157,481,12330173
398,83,1161,481,12330173
398,83,1165,481,12330173
398,83,1168,481,12330173
398,83,1170,481,12330173
398,83,1174,481,12330173
398,83,1178,481,12330173
398,83,1182,481,12330173
398,83,1186,481,12330173
398,83,1190,481,12330173
398,83,1194,481,12330173
398,83,1196,481,12330173
398,83,1197,481,12330173
398,83,1199,481,12330173
398,83,1201,481,12330173
398,83,1202,481,12330173
398,83,1204,481,12330173
398,83,1205,481,12330173
398,83,1206,481,12330173
398,83,1206,481,12330173
400,83,1206,483,12398736
401,83,1207,484,12420446
402,83,1207,485,12451863
402,83,1210,485,12451863
402,83,1213,485,12451863
402,83,1215,485,12451863
402,83,1217,485,12451863
402,83,1219,485,12451863
402,83,1221,485,12451863
402,83,1223,485,12451863
402,83,1225,485,12451863
402,83,1227,485,12451863
402,83,1229,485,12451863
402,83,1231,485,12451863
402,83,1233,485,12451863
402,83,1235,485,12451863
402,83,1237,485,12451863
402,83,1239,485,12451863
402,83,1241,485,12451863
402,83,1243,485,12451863
402,83,1245,485,12451863
402,83,1247,485,12451863
402,83,1249,485,12451863
402,83,1251,485,12451863
402,83,1253,485,12451863
402,83,1255,485,12451863
405,83,1255,488,12541293
407,83,1255,490,12600624
407,83,1255,490,12600624
408,83,1256,491,12632884
408,84,1256,492,12652581
409,84,1256,493,12688884
411,84,1256,495,12748215
412,84,1256,496,12763829
413,84,1256,497,12792306
414,84,1257,498,12821832
414,85,1257,499,12851624
414,85,1259,499,12851624
415,85,1260,500,12873334
416,85,1260,501,12904751
417,85,1261,502,12936385
417,86,1261,503,12949329
419,86,1261,505,13006609
420,86,1261,506,13034993
421,86,1261,507,13053756
421,86,1261,507,13053756
421,86,1261,507,13053756
423,86,1262,509,13094422
425,86,1262,511,13153753
426,86,1262,512,13171939
427,86,1262,513,13187206
427,86,1262,513,13187206
427,86,1262,513,13187206
428,86,1263,514,13208916
429,86,1263,515,13240333
431,86,1263,517,13300433
432,86,1263,518,13323863
433,86,1263,519,13337236
433,86,1263,519,13337236
434,86,1264,520,13358946
435,86,1264,521,13390363
437,86,1264,523,13458926
438,86,1264,524,13464376
438,86,1264,524,13464376
438,86,1264,524,13464376
438,86,1264,524,13464376
438,86,1264,524,13464376
439,86,1265,525,13485427
440,86,1265,526,13509707
440,86,1265,526,13509707
440,86,1265,526,13509707
440,86,1265,526,13509707
440,86,1265,526,13509707
440,86,1265,526,13509707
440,86,1268,526,13509707
440,86,1268,526,13509707
442,86,1268,528,13577630
443,86,1268,529,13618346
443,86,1268,529,13618346
444,86,1269,530,13642143
445,86,1269,531,13665573
447,86,1269,533,13724904
448,86,1269,534,13744014
449,86,1270,535,13764991
451,86,1270,537,13835865
451,86,1270,537,13835865
451,86,1270,537,13835865
451,86,1270,537,13835865
452,86,1271,538,13868065
452,86,1271,538,13868065
452,86,1271,538,13868065
454,86,1271,540,13927396
455,86,1271,541,13946506
456,86,1271,542,13970794
457,86,1272,543,14006101
459,86,1272,545,14076244
459,87,1272,546,14085436
460,87,1273,547,14106413
462,87,1273,549,14178989
463,87,1273,550,14184345
464,87,1275,551,14189145
466,87,1275,553,14252334
467,87,1275,554,14268690
468,87,1275,555,14289723
468,87,1275,555,14289723
468,87,1275,555,14289723
468,87,1275,555,14289723
469,87,1276,556,14310700
470,87,1276,557,14332100
471,87,1276,558,14347784
471,87,1276,558,14347784
471,87,1280,558,14347784
471,87,1284,558,14347784
471,87,1284,558,14347784
471,87,1288,558,14347784
471,87,1292,558,14347784
471,87,1296,558,14347784
471,87,1300,558,14347784
471,87,1304,558,14347784
471,87,1307,558,14347784
471,87,1310,558,14347784
471,87,1312,558,14347784
471,87,1315,558,14347784
473,87,1315,560,14413613
473,87,1315,560,14413613
473,87,1315,560,14413613
473,87,1317,560,14413613
473,87,1319,560,14413613
474,87,1319,561,14443397
474,87,1319,561,14443397
474,87,1319,561,14443397
474,87,1322,561,14443397
474,87,1322,561,14443397
474,87,1322,561,14443397
474,87,1322,561,14443397
474,87,1322,561,14443397
476,87,1322,563,14502728
477,87,1323,564,14524438
478,87,1323,565,14555855
479,87,1325,566,14574041
480,87,1328,567,14588723
480,87,1332,567,14588723
480,87,1336,567,14588723
480,87,1339,567,14588723
480,87,1341,567,14588723
480,87,1345,567,14588723
480,87,1348,567,14588723
480,87,1351,567,14588723
480,87,1354,567,14588723
480,87,1357,567,14588723
480,87,1360,567,14588723
481,87,1361,568,14615609
481,87,1361,568,14615609
485,87,1361,572,14718338
485,87,1364,572,14718338
485,87,1367,572,14718338
485,87,1370,572,14718338
485,87,1372,572,14718338
486,87,1373,573,14740148
487,87,1373,574,14775706
487,88,1373,575,14800938
487,88,1373,575,14800938
487,88,1373,575,14800938
489,88,1373,577,14861038
490,88,1373,578,14884468
492,88,1374,580,14929799
492,88,1376,580,14929799
492,88,1379,580,14929799
492,88,1379,580,14929799
492,88,1379,580,14929799
492,88,1379,580,14929799
492,88,1379,580,14929799
